coord_x	coord_y
-41.54103	-8.9331416
-41.5338	-8.9300991
-41.530966	-8.92729
-41.523059	-8.9118997
-41.52208	-8.908265
-41.522493	-8.903273
-41.52127	-8.9014488
-41.516718	-8.8972772
-41.51047	-8.8946158
-41.507057	-8.8920269
-41.506463	-8.8878836
-41.507325	-8.884528
-41.510198	-8.8804591
-41.51067	-8.8771975
-41.510188	-8.8758116
-41.504401	-8.8688338
-41.502355	-8.8636525
-41.495238	-8.8617977
-41.49416	-8.8607122
-41.492936	-8.8558097
-41.488914	-8.8504938
-41.487464	-8.84349
-41.486467	-8.8433016
-41.484649	-8.8445161
-41.477246	-8.8444997
-41.471805	-8.8427008
-41.471134	-8.838035
-41.466833	-8.8344086
-41.462266	-8.8283394
-41.456106	-8.8205397
-41.444381	-8.8107055
-41.434305	-8.7986827
-41.431543	-8.7966625
-41.429445	-8.7963244
-41.427193	-8.8006555
-41.426049	-8.8017602
-41.423887	-8.8021419
-41.411012	-8.773955
-41.408417	-8.7699991
-41.407024	-8.7631308
-41.399935	-8.7459613
-41.398077	-8.7339877
-41.393525	-8.7239425
-41.390048	-8.7196194
-41.383391	-8.7090761
-41.38087	-8.7068577
-41.374083	-8.7049883
-41.364982	-8.7051711
-41.357958	-8.7072066
-41.354005	-8.7120294
-41.343086	-8.7215963
-41.333974	-8.7272488
-41.329439	-8.728038
-41.32053	-8.7278191
-41.315025	-8.7257383
-41.309557	-8.7257188
-41.304722	-8.7269672
-41.299023	-8.7326391
-41.294606	-8.7351322
-41.288743	-8.7343847
-41.28116	-8.7356875
-41.277887	-8.7349
-41.273275	-8.7312902
-41.269605	-8.7306002
-41.264662	-8.723445
-41.260247	-8.7203036
-41.257362	-8.71971
-41.251134	-8.7210188
-41.243967	-8.7192252
-41.240056	-8.7197652
-41.23819	-8.7193183
-41.237305	-8.7183505
-41.239749	-8.7115147
-41.239464	-8.7104502
-41.234306	-8.7092541
-41.228728	-8.7050027
-41.226601	-8.7042891
-41.218689	-8.7060263
-41.214703	-8.7057791
-41.209302	-8.7069405
-41.204555	-8.7090741
-41.199498	-8.7065238
-41.197185	-8.7061072
-41.19083	-8.7065913
-41.187779	-8.7098533
-41.185616	-8.7102333
-41.182059	-8.7074058
-41.177389	-8.7106452
-41.176028	-8.7107805
-41.172054	-8.7067958
-41.168253	-8.7079216
-41.165381	-8.7096202
-41.162522	-8.7095727
-41.152239	-8.7073533
-41.141635	-8.7067341
-41.135467	-8.7052727
-41.132523	-8.7039113
-41.125915	-8.7053969
-41.121053	-8.7053458
-41.116129	-8.7046313
-41.113333	-8.7033844
-41.112381	-8.7035611
-41.11147	-8.7048966
-41.111		-8.7068469
-41.111546	-8.7083047
-41.114298	-8.7118213
-41.122825	-8.7182941
-41.120996	-8.7220861
-41.121339	-8.7239097
-41.122641	-8.7255594
-41.125258	-8.7268069
-41.126464	-8.7285141
-41.125686	-8.7349016
-41.128694	-8.7399636
-41.128613	-8.74298
-41.126444	-8.7463516
-41.124193	-8.7522602
-41.122083	-8.7538294
-41.117443	-8.7546966
-41.114498	-8.7565161
-41.11264	-8.7593133
-41.115512	-8.7632516
-41.115447	-8.7644544
-41.112721	-8.7682988
-41.11078	-8.7696775
-41.10558	-8.770138
-41.104691	-8.7739419
-41.103168	-8.7765877
-41.102975	-8.78003
-41.101385	-8.7815508
-41.097025	-8.7809375
-41.094484	-8.7814141
-41.092271	-8.7823147
-41.086176	-8.7826908
-41.081692	-8.783925
-41.078166	-8.7883588
-41.076086	-8.7874613
-41.071118	-8.7827672
-41.069216	-8.7813163
-41.066303	-8.7806347
-41.064113	-8.7809416
-41.058193	-8.7853911
-41.054422	-8.7865038
-41.048		-8.7864333
-41.041943	-8.7836058
-41.039415	-8.7837063
-41.035859	-8.7854622
-41.03414	-8.7917372
-41.031645	-8.7933805
-41.028333	-8.8017691
-41.024585	-8.8073136
-41.026252	-8.81378
-41.026272	-8.8200919
-41.028865	-8.8250769
-41.0295	-8.830168
-41.030944	-8.8345444
-41.028726	-8.8376861
-41.024223	-8.8396766
-41.020865	-8.8431469
-41.019496	-8.8436177
-41.016938	-8.8419269
-41.014225	-8.8381847
-41.01191	-8.8368983
-41.009551	-8.8331886
-41.005661	-8.8318738
-40.999974	-8.8283841
-40.989383	-8.8290266
-40.984302	-8.824865
-40.981748	-8.8234427
-40.978718	-8.823003
-40.975638	-8.8241686
-40.97138	-8.8280352
-40.966749	-8.8294022
-40.961891	-8.8294977
-40.96053	-8.8303452
-40.959492	-8.8341788
-40.958997	-8.8409561
-40.954486	-8.8434611
-40.951224	-8.843113
-40.946008	-8.8445827
-40.93066	-8.8367866
-40.926902	-8.8354769
-40.920963	-8.8350163
-40.918861	-8.836763
-40.918083	-8.8384619
-40.914604	-8.8491094
-40.906527	-8.8564497
-40.902663	-8.8582047
-40.901131	-8.8660827
-40.899667	-8.8672005
-40.89603	-8.8706105
-40.896361	-8.88029
-40.895083	-8.8834736
-40.894666	-8.8886783
-40.892635	-8.8907538
-40.888507	-8.8985652
-40.883068	-8.9044413
-40.880859	-8.9152141
-40.877939	-8.9170125
-40.872161	-8.9186505
-40.865904	-8.9229744
-40.865027	-8.9264022
-40.865142	-8.9318522
-40.862943	-8.9423102
-40.860948	-8.9476027
-40.858408	-8.9488041
-40.855164	-8.9490588
-40.851221	-8.9520838
-40.850672	-8.9571438
-40.851731	-8.9800563
-40.850583	-8.9848027
-40.845588	-8.9964377
-40.841582	-9.0001616
-40.840978	-9.0015747
-40.836469	-9.0052008
-40.834638	-9.008278
-40.833996	-9.0101005
-40.834582	-9.0142013
-40.833848	-9.0205736
-40.831699	-9.0231397
-40.829864	-9.0262802
-40.831834	-9.0307477
-40.824858	-9.0377702
-40.82493	-9.0452261
-40.822698	-9.0515683
-40.823828	-9.0569494
-40.823215	-9.0616966
-40.818773	-9.0686791
-40.820688	-9.0757491
-40.820634	-9.0794755
-40.818029	-9.0817666
-40.81282	-9.0827533
-40.811584	-9.0839822
-40.810387	-9.0855308
-40.809441	-9.0918605
-40.80373	-9.0979197
-40.798542	-9.0987825
-40.789091	-9.0985313
-40.787216	-9.1002127
-40.78708	-9.1036572
-40.785721	-9.1047713
-40.783304	-9.1039708
-40.779418	-9.1010005
-40.776887	-9.1002522
-40.774713	-9.1004619
-40.76911	-9.1027622
-40.762797	-9.1065238
-40.756411	-9.1045608
-40.756994	-9.1075922
-40.755916	-9.1112708
-40.757328	-9.1147716
-40.75733	-9.1182144
-40.756686	-9.1194266
-40.75497	-9.1195511
-40.750012	-9.1174697
-40.742763	-9.1219844
-40.732164	-9.1235891
-40.728496	-9.128435
-40.721899	-9.1334002
-40.709516	-9.1404644
-40.705823	-9.1415897
-40.699791	-9.1418175
-40.694326	-9.1401327
-40.689918	-9.1375311
-40.686918	-9.136568
-40.684721	-9.1371936
-40.677356	-9.1508294
-40.671946	-9.1560852
-40.667023	-9.1586425
-40.666852	-9.1600775
-40.669323	-9.1645841
-40.671719	-9.1719705
-40.67016	-9.1749375
-40.671669	-9.1784405
-40.6695	-9.1857166
-40.670272	-9.1882913
-40.67299	-9.1923861
-40.6751	-9.1935091
-40.676684	-9.1928947
-40.680188	-9.1998894
-40.681606	-9.2043244
-40.681834	-9.2075963
-40.680331	-9.2117816
-40.694127	-9.2330383
-40.690633	-9.2336458
-40.690477	-9.2369805
-40.689084	-9.2407083
-40.686684	-9.2418466
-40.686082	-9.2431372
-40.689722	-9.251028
-40.688863	-9.2565686
-40.686288	-9.2576019
-40.68233	-9.2568927
-40.680111	-9.2572741
-40.679715	-9.2587936
-40.680775	-9.2630644
-40.684527	-9.2706122
-40.685615	-9.2759508
-40.686861	-9.2779155
-40.691879	-9.2808088
-40.700915	-9.281915
-40.707215	-9.2849288
-40.708316	-9.2864586
-40.70669	-9.2925241
-40.706941	-9.2941333
-40.707917	-9.29566
-40.713693	-9.2999641
-40.716446	-9.303458
-40.719715	-9.3054791
-40.722874	-9.3052561
-40.733767	-9.2994491
-40.737075	-9.2963616
-40.739068	-9.2961719
-40.742246	-9.3000913
-40.742523	-9.3038597
-40.743608	-9.3058077
-40.751215	-9.3076102
-40.753372	-9.3098316
-40.755215	-9.3131261
-40.756048	-9.3146147
-40.754639	-9.3166363
-40.751256	-9.3178669
-40.741933	-9.3267922
-40.738973	-9.3309269
-40.736914	-9.336453
-40.737275	-9.3383361
-40.740299	-9.3427402
-40.741028	-9.3463655
-40.737835	-9.3527813
-40.737729	-9.3548263
-40.744155	-9.3644136
-40.746105	-9.3706341
-40.745494	-9.374395
-40.743143	-9.3789908
-40.742166	-9.3828961
-40.743739	-9.3960272
-40.742298	-9.4002947
-40.742715	-9.4025272
-40.747056	-9.4054527
-40.750221	-9.4060463
-40.756327	-9.409935
-40.760414	-9.4101275
-40.762856	-9.4110061
-40.764601	-9.412798
-40.764415	-9.4155316
-40.75971	-9.42535
-40.759221	-9.4286569
-40.766915	-9.4452861
-40.776376	-9.4540327
-40.767082	-9.4522313
-40.757676	-9.4483872
-40.754666	-9.4460638
-40.749462	-9.4434286
-40.744944	-9.4429319
-40.721806	-9.44553
-40.714945	-9.44831
-40.713075	-9.450288
-40.700993	-9.4572313
-40.680948	-9.4668022
-40.653303	-9.473083
-40.63549	-9.4806038
-40.627728	-9.4822708
-40.622793	-9.4824775
-40.616137	-9.4805572
-40.60819	-9.4763725
-40.599245	-9.4691875
-40.594751	-9.4669502
-40.587081	-9.4653219
-40.581134	-9.467228
-40.574492	-9.4669866
-40.564813	-9.4635905
-40.555386	-9.4575191
-40.552328	-9.4543233
-40.547995	-9.4485752
-40.544815	-9.4418802
-40.543343	-9.4321238
-40.54141	-9.4255988
-40.537835	-9.4201358
-40.531323	-9.4145383
-40.528743	-9.4134838
-40.523751	-9.4130144
-40.519696	-9.4118322
-40.51338	-9.4076638
-40.510355	-9.4067602
-40.501078	-9.4088822
-40.496825	-9.4081538
-40.483553	-9.4135488
-40.477463	-9.4188763
-40.473802	-9.4203744
-40.470358	-9.4207952
-40.467383	-9.4201502
-40.463895	-9.4129408
-40.455331	-9.4054475
-40.453448	-9.4030988
-40.452517	-9.4003866
-40.452355	-9.3968158
-40.435527	-9.3617402
-40.430417	-9.3562761
-40.420536	-9.3521569
-40.417774	-9.3516358
-40.411275	-9.3537527
-40.409472	-9.3552572
-40.404355	-9.3624888
-40.390908	-9.3717483
-40.371072	-9.3782966
-40.36333	-9.3788663
-40.356026	-9.3765766
-40.348337	-9.3682455
-40.338495	-9.3594733
-40.334673	-9.3534833
-40.333384	-9.3501191
-40.333915	-9.346698
-40.336216	-9.3413916
-40.336967	-9.3346497
-40.335749	-9.3267505
-40.33216	-9.3171494
-40.325243	-9.3054383
-40.318661	-9.2868513
-40.311468	-9.278615
-40.307417	-9.2709019
-40.304939	-9.2624747
-40.304913	-9.2573436
-40.301837	-9.2512855
-40.301945	-9.2425252
-40.300137	-9.2307897
-40.297482	-9.223733
-40.295355	-9.2131494
-40.289701	-9.1951986
-40.285803	-9.1851941
-40.285445	-9.1813966
-40.286951	-9.1706655
-40.292465	-9.1575216
-40.293642	-9.1516508
-40.286336	-9.116935
-40.282551	-9.1073613
-40.278477	-9.0941219
-40.272823	-9.082005
-40.263836	-9.0705413
-40.255423	-9.0628072
-40.247495	-9.0573213
-40.24303	-9.0551566
-40.238614	-9.0539491
-40.2312	-9.0543061
-40.223233	-9.0562511
-40.213068	-9.0605655
-40.196135	-9.0714716
-40.18372	-9.0848786
-40.180215	-9.0873675
-40.173768	-9.0901427
-40.170714	-9.0930325
-40.167279	-9.1027444
-40.164633	-9.1060711
-40.159352	-9.1074555
-40.150736	-9.106715
-40.143965	-9.1061319
-40.135884	-9.108708
-40.129526	-9.1098877
-40.126853	-9.109348
-40.123686	-9.1069397
-40.1195	-9.1016802
-40.110914	-9.0976938
-40.107052	-9.0970538
-40.101361	-9.093715
-40.099617	-9.0918336
-40.092102	-9.0854997
-40.077028	-9.0778097
-40.073172	-9.0749455
-40.071472	-9.0725444
-40.069749	-9.0667802
-40.068245	-9.0645588
-40.065195	-9.0626486
-40.042103	-9.0594052
-40.035356	-9.0619763
-40.023277	-9.0596836
-40.004544	-9.0593816
-39.995663	-9.0605416
-39.989415	-9.0590494
-39.978859	-9.0546258
-39.967724	-9.0527813
-39.957668	-9.048175
-39.955132	-9.0458313
-39.952278	-9.0398113
-39.94876	-9.0351947
-39.939669	-9.0255277
-39.933178	-9.0166958
-39.928466	-9.0125355
-39.926877	-9.0087125
-39.919483	-9.0014061
-39.917689	-9.0010205
-39.91664	-9.0007952
-39.916186	-8.9982783
-39.906558	-8.9812122
-39.898984	-8.9720452
-39.89006	-8.9667261
-39.888453	-8.9654208
-39.885783	-8.9606941
-39.882378	-8.9516869
-39.874063	-8.9363227
-39.87309	-8.933623
-39.873076	-8.9297919
-39.877104	-8.9211575
-39.877561	-8.9095525
-39.879053	-8.901493
-39.883871	-8.8952805
-39.900894	-8.8637436
-39.902572	-8.8583283
-39.902372	-8.8501627
-39.900176	-8.8416061
-39.895681	-8.8324861
-39.892592	-8.8283788
-39.886451	-8.8245769
-39.862534	-8.8190855
-39.844421	-8.8178347
-39.8301	-8.8139858
-39.822366	-8.8131008
-39.814456	-8.8141891
-39.803228	-8.8182708
-39.798037	-8.8191825
-39.792298	-8.8194758
-39.788431	-8.8186944
-39.775118	-8.8086972
-39.764058	-8.8043786
-39.762487	-8.8030247
-39.761386	-8.8005483
-39.758427	-8.7992947
-39.749986	-8.7963511
-39.748875	-8.7944302
-39.747421	-8.7936261
-39.738361	-8.7944558
-39.721404	-8.7986005
-39.713387	-8.7969436
-39.7098	-8.7973841
-39.705051	-8.7991369
-39.703821	-8.7995913
-39.694765	-8.7991555
-39.692831	-8.7982608
-39.690286	-8.7952233
-39.683974	-8.7914922
-39.674265	-8.7867422
-39.671474	-8.7803244
-39.67135	-8.7771666
-39.674539	-8.7722638
-39.677191	-8.7601427
-39.677761	-8.7565427
-39.67346	-8.7450466
-39.674784	-8.7400875
-39.674657	-8.7362527
-39.677608	-8.7321616
-39.681918	-8.7110547
-39.687624	-8.6930686
-39.692672	-8.6800977
-39.691614	-8.6638119
-39.690768	-8.6618988
-39.688472	-8.6604363
-39.685206	-8.6598813
-39.671259	-8.6590619
-39.660508	-8.65694
-39.652001	-8.6599377
-39.633154	-8.6573788
-39.628927	-8.6555808
-39.622221	-8.6550847
-39.614135	-8.6571266
-39.609663	-8.6567966
-39.606282	-8.6555613
-39.599818	-8.651795
-39.594863	-8.6507919
-39.591454	-8.6477013
-39.580535	-8.6400522
-39.57703	-8.639603
-39.569289	-8.6366477
-39.568212	-8.6362372
-39.564159	-8.6298738
-39.560411	-8.6279647
-39.557152	-8.6284202
-39.556295	-8.6226747
-39.550949	-8.6207583
-39.545128	-8.6202669
-39.535579	-8.6153219
-39.533524	-8.6153216
-39.531164	-8.6132413
-39.525853	-8.6121211
-39.520897	-8.6080713
-39.519667	-8.604878
-39.51825	-8.6034972
-39.514621	-8.6020963
-39.502651	-8.6001786
-39.485335	-8.5960322
-39.482021	-8.5935394
-39.47575	-8.5923794
-39.471427	-8.5891052
-39.469194	-8.5883186
-39.460885	-8.5816266
-39.459218	-8.5787725
-39.45834	-8.5720261
-39.457187	-8.5689222
-39.451748	-8.5627847
-39.444091	-8.561388
-39.438964	-8.5629969
-39.43513	-8.5628883
-39.431623	-8.560198
-39.42748	-8.5582447
-39.425691	-8.5560222
-39.424441	-8.5509827
-39.418345	-8.5456911
-39.415679	-8.5417144
-39.413383	-8.5412572
-39.409163	-8.5384869
-39.407265	-8.537938
-39.399895	-8.5382458
-39.386004	-8.5330777
-39.379432	-8.5324072
-39.373358	-8.5336791
-39.364095	-8.5374361
-39.356449	-8.544483
-39.357001	-8.5466283
-39.352903	-8.5496005
-39.344783	-8.5580869
-39.341946	-8.5592636
-39.331976	-8.5578725
-39.32407	-8.5596005
-39.320037	-8.5596238
-39.312101	-8.557898
-39.302086	-8.5601708
-39.292856	-8.5602155
-39.286061	-8.5633452
-39.283747	-8.5654544
-39.281032	-8.5701172
-39.2748	-8.5764113
-39.272263	-8.5833772
-39.271498	-8.5893894
-39.272338	-8.5960797
-39.26861	-8.6032413
-39.267383	-8.6084327
-39.266119	-8.6105255
-39.263045	-8.6148052
-39.252862	-8.6195697
-39.247523	-8.6245847
-39.244012	-8.6303422
-39.24351	-8.6312663
-39.24152	-8.635893
-39.240717	-8.6398955
-39.241282	-8.641338
-39.24525	-8.644998
-39.246302	-8.6471761
-39.246526	-8.6538527
-39.245139	-8.6619413
-39.247658	-8.6683533
-39.245301	-8.6758447
-39.245132	-8.6836913
-39.244493	-8.6855855
-39.240496	-8.6908838
-39.233908	-8.7049216
-39.228162	-8.7099005
-39.221881	-8.7112525
-39.217272	-8.7080458
-39.200421	-8.7105727
-39.194772	-8.7091419
-39.190023	-8.7062866
-39.184526	-8.7055055
-39.180636	-8.7058861
-39.178165	-8.7037877
-39.175133	-8.7025519
-39.173686	-8.7009302
-39.169898	-8.6924997
-39.168354	-8.6910897
-39.161221	-8.7013838
-39.156326	-8.706395
-39.153445	-8.7081597
-39.143588	-8.7121041
-39.125796	-8.715298
-39.101822	-8.7196327
-39.089782	-8.7234977
-39.064328	-8.7311852
-39.053072	-8.7331122
-39.042446	-8.7329336
-39.03319	-8.735898
-39.029848	-8.7380694
-39.025411	-8.7423672
-39.023274	-8.7466277
-39.014299	-8.753453
-38.999019	-8.7606761
-38.991553	-8.7671363
-38.988513	-8.7712744
-38.985334	-8.7795866
-38.977074	-8.7926711
-38.974168	-8.7937597
-38.966685	-8.7932486
-38.964775	-8.7938663
-38.953585	-8.8036475
-38.951575	-8.8042525
-38.943335	-8.8038205
-38.936805	-8.8011505
-38.927611	-8.7953513
-38.92458	-8.7943319
-38.915823	-8.7927747
-38.909883	-8.7930897
-38.899027	-8.7905844
-38.884412	-8.7891891
-38.876048	-8.7857613
-38.867747	-8.7834497
-38.836622	-8.7850127
-38.829861	-8.7859675
-38.815948	-8.7857652
-38.806722	-8.7873625
-38.796633	-8.7930494
-38.788359	-8.7992422
-38.783719	-8.8043022
-38.774334	-8.8116563
-38.77111	-8.8168752
-38.76884	-8.8185808
-38.765249	-8.8212805
-38.762197	-8.8255508
-38.75776	-8.8295636
-38.75017	-8.8359261
-38.745083	-8.8385286
-38.739328	-8.8444319
-38.729833	-8.8470238
-38.724717	-8.8498544
-38.716741	-8.8527355
-38.706189	-8.8618441
-38.702018	-8.8734444
-38.698026	-8.8813447
-38.695715	-8.8901091
-38.693303	-8.9025522
-38.692768	-8.9127072
-38.693813	-8.9242541
-38.693445	-8.9314722
-38.689792	-8.94486
-38.680667	-8.9607752
-38.676442	-8.9659294
-38.674027	-8.97134
-38.670401	-8.9747719
-38.657242	-8.9820602
-38.644558	-8.9862761
-38.640355	-8.9868508
-38.635023	-8.9863119
-38.630331	-8.98475
-38.623743	-8.9796294
-38.615079	-8.9636408
-38.608885	-8.9547038
-38.607982	-8.9494055
-38.608583	-8.9341538
-38.606658	-8.9170908
-38.607469	-8.9039619
-38.607231	-8.8928472
-38.603469	-8.8801738
-38.589596	-8.8561227
-38.576611	-8.8367116
-38.572492	-8.8319327
-38.570074	-8.8299527
-38.562196	-8.82593
-38.551488	-8.822213
-38.540524	-8.8230983
-38.530579	-8.8259936
-38.516499	-8.8288669
-38.506088	-8.8328188
-38.479481	-8.8496725
-38.474887	-8.8546958
-38.470438	-8.8612086
-38.469443	-8.8638238
-38.469518	-8.8742719
-38.472939	-8.8891288
-38.476271	-8.8943863
-38.478964	-8.9013269
-38.484054	-8.9066308
-38.489221	-8.9106238
-38.501693	-8.9162038
-38.510607	-8.924693
-38.516445	-8.9328183
-38.51902	-8.9389325
-38.519458	-8.9471655
-38.515801	-8.9574838
-38.513728	-8.9595813
-38.510778	-8.9632105
-38.507553	-8.9737541
-38.503159	-8.9809936
-38.49805	-8.9844825
-38.487859	-8.9935455
-38.485327	-8.9969241
-38.48369	-9.0006041
-38.455764	-9.0212041
-38.448746	-9.0259411
-38.429689	-9.0340788
-38.418051	-9.0376277
-38.413664	-9.0382572
-38.408106	-9.0380833
-38.403163	-9.0368152
-38.396343	-9.0326236
-38.385546	-9.0244069
-38.37589	-9.0155041
-38.362089	-9.0005236
-38.355809	-8.9967244
-38.347935	-8.9927255
-38.339885	-8.9899905
-38.323187	-8.9895913
-38.319776	-8.9906716
-38.31706	-8.9946897
-38.316583	-9.0008769
-38.302438	-9.0134502
-38.296051	-9.0224336
-38.289324	-9.0359158
-38.288528	-9.0399247
-38.289607	-9.0467436
-38.296695	-9.0552994
-38.303386	-9.0612241
-38.312108	-9.0659397
-38.32069	-9.0696152
-38.324221	-9.0738283
-38.325515	-9.0775741
-38.325834	-9.0805377
-38.325055	-9.0829463
-38.322935	-9.0871408
-38.319909	-9.0908719
-38.314601	-9.0936813
-38.307164	-9.0941066
-38.304241	-9.0963683
-38.30444	-9.0989738
-38.305772	-9.1012558
-38.314612	-9.1068186
-38.321049	-9.1164619
-38.320943	-9.1294838
-38.318305	-9.1405827
-38.312521	-9.1479477
-38.305445	-9.1531836
-38.298307	-9.1634716
-38.288355	-9.1717072
-38.287249	-9.1734638
-38.285165	-9.1788383
-38.283834	-9.1837538
-38.283887	-9.1859563
-38.282793	-9.188343
-38.283592	-9.1897222
-38.281136	-9.1944325
-38.279738	-9.2007063
-38.279724	-9.2067997
-38.286237	-9.2136738
-38.28716	-9.2167097
-38.285221	-9.2188905
-38.283806	-9.2233694
-38.257091	-9.2767833
-38.250194	-9.2900605
-38.24824	-9.2987827
-38.239189	-9.3267086
-38.223246	-9.3464858
-38.214493	-9.3526288
-38.209176	-9.3581663
-38.205221	-9.3632275
-38.203273	-9.3724177
-38.199941	-9.3790094
-38.197288	-9.3825283
-38.194123	-9.3845138
